fuelbed,thin,herb,rxfire,eligibility_thinning,eligibility_herbicide,eligibility_rxfire,treatability_thinning,treatability_herbicide,treatability_rxfire,post_1,max_tslt,mfri_shortens,mfri_lengthens_1,mfri_lengthens_2,crown_fire,mfri_lower,mfri_upper,succession_post_1,succession_post_2,succession_max,probability_of_ignition
4011303,4011303,4013303,4011303,1,1,1,1,2,2,4011303,999999999,4011203,4021403,4021403,4021401,9,20,4011304,-1,40,0.75
4011304,4012304,4013304,4011304,1,1,1,2,2,2,4011304,999999999,4011204,4021404,4021404,4021401,9,20,4011305,-1,60,0.75
4011305,4012305,4013305,4011305,1,1,1,2,2,2,4011305,999999999,4011205,4021405,4021405,4021401,9,20,4011306,-1,100,0.75
4011306,4012306,4013306,4011306,1,1,1,2,2,2,4011306,999999999,4011206,4021406,4021406,4021401,9,20,-1,-1,999999999,0.75
4012101,4012101,4012101,4012101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4012102,4012102,4012102,4012102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4012103,4012103,4012103,4012103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4012104,4012104,4012104,4012104,1,1,2,1,1,2,4011104,10,4012104,4012204,4012204,4011101,1,3,4012105,-1,60,0.9
4012105,4012105,4012105,4012105,1,1,2,1,1,2,4011105,10,4012105,4012205,4012205,4011101,1,3,4012106,-1,100,0.9
4012106,4012106,4012106,4012106,1,1,2,1,1,2,4011106,10,4012106,4012206,4012206,4011101,1,3,-1,-1,999999999,0.9
4012201,4012201,4012201,4012201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4012202,4012202,4012202,4012202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4012203,4012203,4012203,4012203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4012204,4012204,4012204,4012204,1,1,2,1,1,2,4011204,10,4012104,4012304,4012304,4011101,4,8,4012205,-1,60,0.9
4012205,4012205,4012205,4012205,1,1,2,1,1,2,4011205,10,4012105,4012305,4012305,4011101,4,8,4012206,-1,100,0.9
4012206,4012206,4012206,4012206,1,1,2,1,1,2,4011206,10,4012106,4012306,4012306,4011101,4,8,-1,-1,999999999,0.9
4012301,4012301,4012301,4012301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4012302,4012302,4012302,4012302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4012303,4012303,4012303,4012303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4012304,4012304,4012304,4012304,1,1,1,1,1,2,4011304,10,4012204,4012404,4012404,4011101,9,20,4012305,-1,60,0.9
4012305,4012305,4012305,4012305,1,1,1,1,1,2,4011305,10,4012205,4012405,4012405,4011101,9,20,4012306,-1,100,0.9
4012306,4012306,4012306,4012306,1,1,1,1,1,2,4011306,10,4012206,4012406,4012406,4011101,9,20,-1,-1,999999999,0.9
4012401,4012401,4012401,4012401,1,1,1,1,1,1,4021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4012402,4012402,4012402,4012402,1,1,1,1,1,1,4021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4012403,4012403,4012403,4012403,1,1,1,1,1,1,4021403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4012404,4012404,4012404,4012404,1,1,1,1,1,1,4021404,10,4012304,4012404,4012404,4011101,21,32,4012405,-1,60,0.9
4012405,4012405,4012405,4012405,1,1,1,1,1,1,4021405,10,4012305,4012405,4012405,4011101,21,32,4012406,-1,100,0.9
4012406,4012406,4012406,4012406,1,1,1,1,1,1,4021406,10,4012306,4012406,4012406,4011101,21,32,-1,-1,999999999,0.9
4013101,4013101,4013101,4013101,1,1,2,1,1,2,4014101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4013102,4013102,4013102,4013102,1,1,2,1,1,2,4014102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4013103,4013103,4013103,4013103,1,1,2,1,1,2,4014103,1,4013103,4013203,4013203,4021401,1,3,4013104,-1,40,0.0001
4013104,4013104,4013104,4013104,1,1,2,1,1,2,4014104,1,4013104,4013204,4013204,4021401,1,3,4013105,-1,60,0.0001
4013105,4013105,4013105,4013105,1,1,2,1,1,2,4014105,1,4013105,4013205,4013205,4021401,1,3,4013106,-1,100,0.0001
4013106,4013106,4013106,4013106,1,1,2,1,1,2,4014106,1,4013106,4013206,4013206,4021401,1,3,-1,-1,999999999,0.0001
4013201,4013201,4013201,4013201,1,1,2,1,1,2,4014201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4013202,4013202,4013202,4013202,1,1,2,1,1,2,4014202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4013203,4013203,4013203,4013203,1,1,2,1,1,2,4014203,1,4013103,4013303,4013303,4021401,4,8,4013204,-1,40,0.0001
4013204,4013204,4013204,4013204,1,1,2,1,1,2,4014204,1,4013104,4013304,4013304,4021401,4,8,4013205,-1,60,0.0001
4013205,4013205,4013205,4013205,1,1,2,1,1,2,4014205,1,4013105,4013305,4013305,4021401,4,8,4013206,-1,100,0.0001
4013206,4013206,4013206,4013206,1,1,2,1,1,2,4014206,1,4013106,4013306,4013306,4021401,4,8,-1,-1,999999999,0.0001
4013301,4013301,4013301,4013301,1,1,1,1,1,2,4014301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4013302,4013302,4013302,4013302,1,1,1,1,1,2,4014302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4013303,4013303,4013303,4013303,1,1,1,1,1,2,4014303,1,4013203,4013403,4013403,4021401,9,20,4013304,-1,40,0.0001
4013304,4013304,4013304,4013304,1,1,1,1,1,2,4014304,1,4013204,4013404,4013404,4021401,9,20,4013305,-1,60,0.0001
4013305,4013305,4013305,4013305,1,1,1,1,1,2,4014305,1,4013205,4013405,4013405,4021401,9,20,4013306,-1,100,0.0001
4013306,4013306,4013306,4013306,1,1,1,1,1,2,4014306,1,4013206,4013406,4013406,4021401,9,20,-1,-1,999999999,0.0001
4013401,4013401,4013401,4013401,1,1,1,1,1,1,4014401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4013402,4013402,4013402,4013402,1,1,1,1,1,1,4014402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4013403,4013403,4013403,4013403,1,1,1,1,1,1,4014403,1,4013303,4013403,4013403,4021401,21,32,4013404,-1,40,0.0001
4013404,4013404,4013404,4013404,1,1,1,1,1,1,4014404,1,4013304,4013404,4013404,4021401,21,32,4013405,-1,60,0.0001
4013405,4013405,4013405,4013405,1,1,1,1,1,1,4014405,1,4013305,4013405,4013405,4021401,21,32,4013406,-1,100,0.0001
4013406,4013406,4013406,4013406,1,1,1,1,1,1,4014406,1,4013306,4013406,4013406,4021401,21,32,-1,-1,999999999,0.0001
4014101,4014101,4014101,4014101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4014102,4014102,4014102,4014102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4014103,4014103,4014103,4014103,1,1,2,1,1,2,4011103,4,4014103,4014203,4014203,4011101,1,3,4014104,-1,40,1
4014104,4014104,4014104,4014104,1,1,2,1,1,2,4011104,4,4014104,4014204,4014204,4011101,1,3,4014105,-1,60,1
4014105,4014105,4014105,4014105,1,1,2,1,1,2,4011105,4,4014105,4014205,4014205,4011101,1,3,4014106,-1,100,1
4014106,4014106,4014106,4014106,1,1,2,1,1,2,4011106,4,4014106,4014206,4014206,4011101,1,3,-1,-1,999999999,1
4014201,4014201,4014201,4014201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4014202,4014202,4014202,4014202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4014203,4014203,4014203,4014203,1,1,2,1,1,2,4011203,4,4014103,4014303,4014303,4011101,4,8,4014204,-1,40,1
4014204,4014204,4014204,4014204,1,1,2,1,1,2,4011204,4,4014104,4014304,4014304,4011101,4,8,4014205,-1,60,1
4014205,4014205,4014205,4014205,1,1,2,1,1,2,4011205,4,4014105,4014305,4014305,4011101,4,8,4014206,-1,100,1
4014206,4014206,4014206,4014206,1,1,2,1,1,2,4011206,4,4014106,4014306,4014306,4011101,4,8,-1,-1,999999999,1
4014301,4014301,4014301,4014301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4014302,4014302,4014302,4014302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4014303,4014303,4014303,4014303,1,1,1,1,1,2,4011303,4,4014203,4014403,4014403,4021401,9,20,4014304,-1,40,1
4014304,4014304,4014304,4014304,1,1,1,1,1,2,4011304,4,4014204,4014404,4014404,4021401,9,20,4014305,-1,60,1
4014305,4014305,4014305,4014305,1,1,1,1,1,2,4011305,4,4014205,4014405,4014405,4021401,9,20,4014306,-1,100,1
4014306,4014306,4014306,4014306,1,1,1,1,1,2,4011306,4,4014206,4014406,4014406,4021401,9,20,-1,-1,999999999,1
4014401,4014401,4014401,4014401,1,1,1,1,1,1,4021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4014402,4014402,4014402,4014402,1,1,1,1,1,1,4021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4014403,4014403,4014403,4014403,1,1,1,1,1,1,4021403,4,4014303,4014403,4014403,4021401,21,32,4014404,-1,40,1
4014404,4014404,4014404,4014404,1,1,1,1,1,1,4021404,4,4014304,4014404,4014404,4021401,21,32,4014405,-1,60,1
4014405,4014405,4014405,4014405,1,1,1,1,1,1,4021405,4,4014305,4014405,4014405,4021401,21,32,4014406,-1,100,1
4014406,4014406,4014406,4014406,1,1,1,1,1,1,4021406,4,4014306,4014406,4014406,4021401,21,32,-1,-1,999999999,1
4015103,4015103,4015103,4015103,1,1,2,1,1,2,4015103,999999999,4015103,4015203,4015203,4011101,1,3,4015104,-1,40,1
4015104,4015104,4015104,4015104,1,1,2,1,1,2,4015104,999999999,4015104,4015204,4015204,4011101,1,3,4011105,-1,60,1
4015203,4015203,4015203,4015203,1,1,2,1,1,2,4015203,999999999,4015103,4015303,4015303,4011101,4,8,4015204,-1,40,0.9
4015204,4015204,4015204,4015204,1,1,2,1,1,2,4015204,999999999,4015104,4015304,4015304,4011101,4,8,4011205,-1,60,0.9
4015302,4015302,4015302,4015302,1,1,1,1,1,2,4015302,999999999,4015202,4015402,4015402,4021401,9,20,4015303,-1,20,0.75
4015303,4015303,4017303,4015303,1,1,1,1,2,2,4015303,999999999,4015203,4015403,4015403,4021401,9,20,4015304,-1,40,0.75
4015304,4016304,4017304,4015304,1,1,1,2,2,2,4015304,999999999,4015204,4015404,4015404,4021401,9,20,4011305,-1,60,0.75
4015401,4015401,4015401,4015401,1,1,1,1,1,1,4015401,999999999,4015301,4015401,4015401,4021401,21,32,4015402,-1,10,0.5
4015402,4015402,4015402,4015402,1,1,1,1,1,1,4015402,999999999,4015302,4015402,4015402,4021401,21,32,4015403,-1,20,0.5
4015403,4015403,4017403,4015403,1,2,1,1,2,1,4015403,999999999,4015303,4015403,4015403,4021401,21,32,4015404,-1,40,0.5
4015404,4016404,4017404,4015404,2,2,1,2,2,1,4015404,999999999,4015304,4015404,4015404,4021401,21,32,4021405,-1,60,0.5
4016101,4016101,4016101,4016101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4016102,4016102,4016102,4016102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4016103,4016103,4016103,4016103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4016104,4016104,4016104,4016104,1,1,2,1,1,2,4011104,10,4016104,4016204,4016204,4011101,1,3,4011105,-1,60,0.9
4016201,4016201,4016201,4016201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4016202,4016202,4016202,4016202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4016203,4016203,4016203,4016203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4016204,4016204,4016204,4016204,1,1,2,1,1,2,4011204,10,4016104,4016304,4016304,4011101,4,8,4011205,-1,60,0.9
4016301,4016301,4016301,4016301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4016302,4016302,4016302,4016302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4016303,4016303,4016303,4016303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4016304,4016304,4016304,4016304,1,1,1,1,1,2,4011304,10,4016204,4016404,4016404,4021401,9,20,4011305,-1,60,0.9
4016401,4016401,4016401,4016401,1,1,1,1,1,1,4021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4016402,4016402,4016402,4016402,1,1,1,1,1,1,4021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4016403,4016403,4016403,4016403,1,1,1,1,1,1,4021403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4016404,4016404,4016404,4016404,1,1,1,1,1,1,4021404,10,4016304,4016404,4016404,4021401,21,32,4021405,-1,60,0.9
4017101,4017101,4017101,4017101,1,1,2,1,1,2,4018101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4017102,4017102,4017102,4017102,1,1,2,1,1,2,4018102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4017103,4017103,4017103,4017103,1,1,2,1,1,2,4018103,1,4017103,4017203,4017203,4021401,1,3,4017104,-1,40,0.0001
4017104,4017104,4017104,4017104,1,1,2,1,1,2,4018104,1,4017104,4017204,4017204,4021401,1,3,4011105,-1,60,0.0001
4017201,4017201,4017201,4017201,1,1,2,1,1,2,4018201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4017202,4017202,4017202,4017202,1,1,2,1,1,2,4018202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4017203,4017203,4017203,4017203,1,1,2,1,1,2,4018203,1,4017103,4017303,4017303,4021401,4,8,4017204,-1,40,0.0001
4017204,4017204,4017204,4017204,1,1,2,1,1,2,4018204,1,4017104,4017304,4017304,4021401,4,8,4011205,-1,60,0.0001
4017301,4017301,4017301,4017301,1,1,1,1,1,2,4018301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4017302,4017302,4017302,4017302,1,1,1,1,1,2,4018302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4017303,4017303,4017303,4017303,1,1,1,1,1,2,4018303,1,4017203,4017403,4017403,4021401,9,20,4017304,-1,40,0.0001
4017304,4017304,4017304,4017304,1,1,1,1,1,2,4018304,1,4017204,4017404,4017404,4021401,9,20,4011305,-1,60,0.0001
4017401,4017401,4017401,4017401,1,1,1,1,1,1,4018401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4017402,4017402,4017402,4017402,1,1,1,1,1,1,4018402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4017403,4017403,4017403,4017403,1,1,1,1,1,1,4018403,1,4017303,4017403,4017403,4021401,21,32,4017404,-1,40,0.0001
4017404,4017404,4017404,4017404,1,1,1,1,1,1,4018404,1,4017304,4017404,4017404,4021401,21,32,4021405,-1,60,0.0001
4018101,4018101,4018101,4018101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4018102,4018102,4018102,4018102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4018103,4018103,4018103,4018103,1,1,2,1,1,2,4011103,4,4018103,4018203,4018203,4011101,1,3,4018104,-1,40,1
4018104,4018104,4018104,4018104,1,1,2,1,1,2,4011104,4,4018104,4018204,4018204,4011101,1,3,4011105,-1,60,1
4018201,4018201,4018201,4018201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4018202,4018202,4018202,4018202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4018203,4018203,4018203,4018203,1,1,2,1,1,2,4011203,4,4018103,4018303,4018303,4011101,4,8,4018204,-1,40,1
4018204,4018204,4018204,4018204,1,1,2,1,1,2,4011204,4,4018104,4018304,4018304,4011101,4,8,4011205,-1,60,1
4018301,4018301,4018301,4018301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4018302,4018302,4018302,4018302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4018303,4018303,4018303,4018303,1,1,1,1,1,2,4011303,4,4018203,4018403,4018403,4021401,9,20,4018304,-1,40,1
4018304,4018304,4018304,4018304,1,1,1,1,1,2,4011304,4,4018204,4018404,4018404,4021401,9,20,4011305,-1,60,1
4018401,4018401,4018401,4018401,1,1,1,1,1,1,4021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4018402,4018402,4018402,4018402,1,1,1,1,1,1,4021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4018403,4018403,4018403,4018403,1,1,1,1,1,1,4021403,4,4018303,4018403,4018403,4021401,21,32,4018404,-1,40,1
4018404,4018404,4018404,4018404,1,1,1,1,1,1,4021404,4,4018304,4018404,4018404,4021401,21,32,4021405,-1,60,1
4021401,4021401,4021401,4021401,1,1,1,1,1,1,4021401,999999999,4021401,4021401,4021401,4021401,21,32,4021402,-1,10,0.3
4021402,4021402,4021402,4021402,1,1,1,1,1,1,4021402,999999999,4021402,4021402,4021402,4021401,21,32,4021403,-1,20,0.3
4021403,4021403,4023403,4021403,1,2,1,1,2,1,4021403,999999999,4021403,4021403,4021403,4021401,21,32,4021404,-1,40,0.3
4021404,4022404,4023404,4021404,2,2,1,2,2,1,4021404,999999999,4021404,4021404,4021404,4021401,21,32,4021405,-1,60,0.3
4021405,4022405,4023405,4021405,2,2,1,2,2,1,4021405,999999999,4021405,4021405,4021405,4021401,21,32,4021406,-1,100,0.3
4021406,4022406,4023406,4021406,2,2,1,2,2,1,4021406,999999999,4021406,4021406,4021406,4021401,21,32,-1,-1,999999999,0.3
4022101,4022101,4022101,4022101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4022102,4022102,4022102,4022102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4022103,4022103,4022103,4022103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4022104,4022104,4022104,4022104,1,1,2,1,1,2,4011104,10,4022104,4022204,4022204,4011101,1,3,4022105,-1,60,0.65
4022105,4022105,4022105,4022105,1,1,2,1,1,2,4011105,10,4022105,4022205,4022205,4011101,1,3,4022106,-1,100,0.65
4022106,4022106,4022106,4022106,1,1,2,1,1,2,4011106,10,4022106,4022206,4022206,4011101,1,3,-1,-1,999999999,0.65
4022201,4022201,4022201,4022201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4022202,4022202,4022202,4022202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4022203,4022203,4022203,4022203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4022204,4022204,4022204,4022204,1,1,2,1,1,2,4011204,10,4022104,4022304,4022304,4011101,4,8,4022205,-1,60,0.65
4022205,4022205,4022205,4022205,1,1,2,1,1,2,4011205,10,4022105,4022305,4022305,4011101,4,8,4022206,-1,100,0.65
4022206,4022206,4022206,4022206,1,1,2,1,1,2,4011206,10,4022106,4022306,4022306,4011101,4,8,-1,-1,999999999,0.65
4022301,4022301,4022301,4022301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4022302,4022302,4022302,4022302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4022303,4022303,4022303,4022303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4022304,4022304,4022304,4022304,1,1,1,1,1,2,4011304,10,4022204,4022404,4022404,4021401,9,20,4022305,-1,60,0.65
4022305,4022305,4022305,4022305,1,1,1,1,1,2,4011305,10,4022205,4022405,4022405,4021401,9,20,4022306,-1,100,0.65
4022306,4022306,4022306,4022306,1,1,1,1,1,2,4011306,10,4022206,4022406,4022406,4021401,9,20,-1,-1,999999999,0.65
4022401,4022401,4022401,4022401,1,1,1,1,1,1,4021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4022402,4022402,4022402,4022402,1,1,1,1,1,1,4021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4022403,4022403,4022403,4022403,1,1,1,1,1,1,4021403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4022404,4022404,4022404,4022404,1,1,1,1,1,1,4021404,10,4022304,4022404,4022404,4021401,21,32,4022405,-1,60,0.65
4022405,4022405,4022405,4022405,1,1,1,1,1,1,4021405,10,4022305,4022405,4022405,4021401,21,32,4022406,-1,100,0.65
4022406,4022406,4022406,4022406,1,1,1,1,1,1,4021406,10,4022306,4022406,4022406,4021401,21,32,-1,-1,999999999,0.65
4023101,4023101,4023101,4023101,1,1,2,1,1,2,4024101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4023102,4023102,4023102,4023102,1,1,2,1,1,2,4024102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4023103,4023103,4023103,4023103,1,1,2,1,1,2,4024103,1,4023103,4023203,4023203,4021401,1,3,4023104,-1,40,0.0001
4023104,4023104,4023104,4023104,1,1,2,1,1,2,4024104,1,4023104,4023204,4023204,4021401,1,3,4023105,-1,60,0.0001
4023105,4023105,4023105,4023105,1,1,2,1,1,2,4024105,1,4023105,4023205,4023205,4021401,1,3,4023106,-1,100,0.0001
4023106,4023106,4023106,4023106,1,1,2,1,1,2,4024106,1,4023106,4023206,4023206,4021401,1,3,-1,-1,999999999,0.0001
4023201,4023201,4023201,4023201,1,1,2,1,1,2,4024201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4023202,4023202,4023202,4023202,1,1,2,1,1,2,4024202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4023203,4023203,4023203,4023203,1,1,2,1,1,2,4024203,1,4023103,4023303,4023303,4021401,4,8,4023204,-1,40,0.0001
4023204,4023204,4023204,4023204,1,1,2,1,1,2,4024204,1,4023104,4023304,4023304,4021401,4,8,4023205,-1,60,0.0001
4023205,4023205,4023205,4023205,1,1,2,1,1,2,4024205,1,4023105,4023305,4023305,4021401,4,8,4023206,-1,100,0.0001
4023206,4023206,4023206,4023206,1,1,2,1,1,2,4024206,1,4023106,4023306,4023306,4021401,4,8,-1,-1,999999999,0.0001
4023301,4023301,4023301,4023301,1,1,1,1,1,2,4024301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4023302,4023302,4023302,4023302,1,1,1,1,1,2,4024302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4023303,4023303,4023303,4023303,1,1,1,1,1,2,4024303,1,4023203,4023403,4023403,4021401,9,20,4023304,-1,40,0.0001
4023304,4023304,4023304,4023304,1,1,1,1,1,2,4024304,1,4023204,4023404,4023404,4021401,9,20,4023305,-1,60,0.0001
4023305,4023305,4023305,4023305,1,1,1,1,1,2,4024305,1,4023205,4023405,4023405,4021401,9,20,4023306,-1,100,0.0001
4023306,4023306,4023306,4023306,1,1,1,1,1,2,4024306,1,4023206,4023406,4023406,4021401,9,20,-1,-1,999999999,0.0001
4023401,4023401,4023401,4023401,1,1,1,1,1,1,4024401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4023402,4023402,4023402,4023402,1,1,1,1,1,1,4024402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4023403,4023403,4023403,4023403,1,1,1,1,1,1,4024403,1,4023303,4023403,4023403,4021401,21,32,4023404,-1,40,0.0001
4023404,4023404,4023404,4023404,1,1,1,1,1,1,4024404,1,4023304,4023404,4023404,4021401,21,32,4023405,-1,60,0.0001
4023405,4023405,4023405,4023405,1,1,1,1,1,1,4024405,1,4023305,4023405,4023405,4021401,21,32,4023406,-1,100,0.0001
4023406,4023406,4023406,4023406,1,1,1,1,1,1,4024406,1,4023306,4023406,4023406,4021401,21,32,-1,-1,999999999,0.0001
4024101,4024101,4024101,4024101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4024102,4024102,4024102,4024102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4024103,4024103,4024103,4024103,1,1,2,1,1,2,4011103,4,4024103,4024203,4024203,4011101,1,3,4024104,-1,40,1
4024104,4024104,4024104,4024104,1,1,2,1,1,2,4011104,4,4024104,4024204,4024204,4011101,1,3,4024105,-1,60,1
4024105,4024105,4024105,4024105,1,1,2,1,1,2,4011105,4,4024105,4024205,4024205,4011101,1,3,4024106,-1,100,1
4024106,4024106,4024106,4024106,1,1,2,1,1,2,4011106,4,4024106,4024206,4024206,4011101,1,3,-1,-1,999999999,1
4024201,4024201,4024201,4024201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4024202,4024202,4024202,4024202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4024203,4024203,4024203,4024203,1,1,2,1,1,2,4011203,4,4024103,4024303,4024303,4011101,4,8,4024204,-1,40,1
4024204,4024204,4024204,4024204,1,1,2,1,1,2,4011204,4,4024104,4024304,4024304,4011101,4,8,4024205,-1,60,1
4024205,4024205,4024205,4024205,1,1,2,1,1,2,4011205,4,4024105,4024305,4024305,4011101,4,8,4024206,-1,100,1
4024206,4024206,4024206,4024206,1,1,2,1,1,2,4011206,4,4024106,4024306,4024306,4011101,4,8,-1,-1,999999999,1
4024301,4024301,4024301,4024301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4024302,4024302,4024302,4024302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4024303,4024303,4024303,4024303,1,1,1,1,1,2,4011303,4,4024203,4024403,4024403,4021401,9,20,4024304,-1,40,1
4024304,4024304,4024304,4024304,1,1,1,1,1,2,4011304,4,4024204,4024404,4024404,4021401,9,20,4024305,-1,60,1
4024305,4024305,4024305,4024305,1,1,1,1,1,2,4011305,4,4024205,4024405,4024405,4021401,9,20,4024306,-1,100,1
4024306,4024306,4024306,4024306,1,1,1,1,1,2,4011306,4,4024206,4024406,4024406,4021401,9,20,-1,-1,999999999,1
4024401,4024401,4024401,4024401,1,1,1,1,1,1,4021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4024402,4024402,4024402,4024402,1,1,1,1,1,1,4021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4024403,4024403,4024403,4024403,1,1,1,1,1,1,4021403,4,4024303,4024403,4024403,4021401,21,32,4024404,-1,40,1
4024404,4024404,4024404,4024404,1,1,1,1,1,1,4021404,4,4024304,4024404,4024404,4021401,21,32,4024405,-1,60,1
